cycle,i_ball_x,i_ball_y,i_ball_speed,i_ball_vel_angle,i_ball_r,i_ball_t,i_pass_origin_x,i_pass_origin_y,i_ball_dist_to_origin,i_expected_receive_position_x,i_expected_receive_position_y,i_receiver_x,i_receiver_y,i_receiver_unum,i_receiver_r,i_receiver_t,i_receiver_relative_to_ball_x,i_receiver_relative_to_ball_y,i_receiver_relative_to_ball_r,i_receiver_relative_to_ball_t,i_player_1_x,i_player_1_y,i_player_2_x,i_player_2_y,i_player_3_x,i_player_3_y,i_player_4_x,i_player_4_y,i_player_5_x,i_player_5_y,i_player_6_x,i_player_6_y,i_player_7_x,i_player_7_y,i_player_8_x,i_player_8_y,i_player_9_x,i_player_9_y,i_player_10_x,i_player_10_y,i_player_11_x,i_player_11_y,o_receive_position_x,o_receive_position_y,o_pass_distance
2192,10.9205,1.83274,1.7396,-177.649,11.0732,9.52692,12.7696,1.90866,1.85066,7.54851,1.6943,5.33759,1.36069,11,5.5083,14.3016,-5.58291,-0.47205,5.60283,-175.167,49.4139,-0.222042,15.4756,1.89705,22.7115,-3.51562,15.5832,15.4626,16.3704,-12.8409,6.44041,-0.390342,5.4529,9.24545,4.45215,-8.62244,2.91365,24.0416,1.98846,-24.114,5.33759,1.36069,7.57053,1.72009,3.35186
2193,9.18769,1.76378,1.63014,-177.721,9.35546,10.867,12.7696,1.90866,3.58484,7.55884,1.69895,6.22379,1.40735,11,6.38092,12.7417,-2.9639,-0.35643,2.98525,-173.143,49.4139,-0.222042,15.5702,2.23177,22.8764,-3.49772,15.7682,15.4673,16.3922,-13.2294,6.84418,-0.181502,5.7087,9.6302,4.67753,-8.99481,2.59924,24.2967,1.56194,-24.2308,6.22379,1.40735,7.57053,1.72009,1.61775
2194,7.57053,1.72009,0,0,7.76348,12.8008,12.7696,1.90866,5.20249,7.57053,1.72009,7.04898,1.29722,11,7.16735,10.4274,-0.52155,-0.42287,0.671441,-140.965,49.4139,-0.222042,15.7263,2.72115,22.9582,-3.48873,15.8285,15.4683,16.3345,-13.7661,7.33505,0.106093,5.82549,9.82077,4.94073,-9.48142,2.16696,24.6444,0.972304,-24.4121,7.04898,1.29722,7.57053,1.72009,0
2199,5.43039,1.64936,0.69071,-174.527,5.67534,16.895,5.43039,1.64936,0,4.09652,1.52156,7.04124,1.26674,11,7.15428,10.1986,1.61085,-0.38262,1.65567,-13.3617,49.4139,-0.222042,16.5255,5.15259,20.5402,-3.43987,15.8569,15.4699,15.7307,-13.8731,9.11937,1.12501,6.00733,10.9553,6.20819,-11.6662,0.620273,25.8476,-0.214414,-24.8117,7.04124,1.26674,4.74334,1.58346,0.690203
2200,4.74334,1.58346,0,0,5.00066,18.4605,5.43039,1.64936,0.690203,4.74334,1.58346,6.19652,1.27176,11,6.32568,11.5982,1.45318,-0.3117,1.48623,-12.1062,49.4139,-0.222042,16.2912,5.53883,19.7475,-3.46824,15.538,15.7899,15.3798,-14.081,9.06708,1.507,5.72432,11.1851,5.8308,-11.7436,0.184537,25.9232,-0.225109,-24.8168,6.19652,1.27176,4.74334,1.58346,0
2299,49.7291,13.0825,2.5982,-117.001,51.4212,14.7391,49.7291,13.0825,0,47.4407,8.59142,46.0867,8.05467,2,46.7853,9.91358,-3.6424,-5.02783,6.20855,-125.921,51.096,6.82051,46.0867,8.05467,45.4233,1.59477,50.2923,16.1869,47.2243,-3.02992,42.0954,5.46328,41.2806,15.3824,37.1988,-1.944,22.2281,27.5565,21.0381,-14.8099,23.129,3.79147,47.4541,8.55583,5.0662
2300,48.5568,10.7472,2.45624,-116.657,49.7319,12.4802,49.7291,13.0825,2.61303,46.419,6.48857,46.2663,7.70532,2,46.9035,9.45542,-2.2905,-3.04188,3.80781,-126.979,51.096,6.82051,46.2663,7.70532,45.4251,1.59261,50.3632,16.2409,47.2408,-3.04083,42.0882,5.44742,41.2848,15.2956,37.3385,-2.32607,22.2218,27.3422,21.058,-14.833,23.1351,3.78483,47.4541,8.55583,2.45317
2301,47.4541,8.55583,0,0,48.2192,10.2205,49.7291,13.0825,5.0662,47.4541,8.55583,46.5056,7.80053,2,47.1553,9.52176,-0.9485,-0.7553,1.21249,-141.469,51.096,6.82051,46.5056,7.80053,45.7342,1.34882,50.2801,16.1479,47.2468,-3.04493,41.8483,5.09438,41.2859,15.256,37.5576,-2.86682,22.1394,27.0941,21.1244,-15.2805,23.3543,3.62364,47.4541,8.55583,0
2303,44.6716,5.81591,1.72331,-156.268,45.0486,7.41776,44.6716,5.81591,0,41.6111,4.47039,41.2593,4.06633,6,41.4592,5.62864,-3.4123,-1.74958,3.83469,-152.855,51.096,6.82051,46.843,7.17855,45.0984,1.98728,50.2907,16.09,47.2236,-3.3036,41.2593,4.06633,40.6395,14.5043,37.5249,-3.47519,22.0665,26.9122,21.409,-16.7044,23.715,3.24178,41.6971,4.55755,3.22972
2304,43.0648,5.13258,1.6413,-156.961,43.3696,6.79661,44.6716,5.81591,1.74607,41.5544,4.49025,41.3902,4.28407,6,41.6113,5.90933,-1.6746,-0.84851,1.8773,-153.129,51.0345,6.19156,46.8902,7.07915,44.8887,2.21309,50.2907,16.09,47.2173,-3.39465,41.3902,4.28407,40.45,14.2987,37.3941,-3.99366,22.0546,26.8827,21.4696,-17.022,23.9245,2.7524,41.6971,4.55755,1.48367
2305,41.6971,4.55755,0,0,41.9454,6.23775,44.6716,5.81591,3.22972,41.6971,4.55755,41.384,4.33343,6,41.6103,5.97781,-0.3131,-0.22412,0.385047,-144.405,50.9086,5.41297,46.7939,6.65318,44.931,1.96955,50.0954,15.6568,46.8704,-3.6817,41.384,4.33343,40.0333,14.008,37.353,-4.16419,21.6582,26.7257,21.3181,-17.5133,23.8691,2.34336,41.6971,4.55755,0
2307,37.9045,3.65177,2.66394,-168.134,38.08,5.50297,37.9045,3.65177,0,26.3425,1.22247,23.9824,1.71674,11,24.0438,4.09444,-13.9221,-1.93503,14.0559,-172.087,50.5867,4.4279,46.5216,5.80984,45.2672,0.864789,49.5047,14.5467,46.1342,-4.17487,41.3808,4.32705,39.219,13.4553,36.8741,-4.70079,20.8238,26.4138,20.7364,-18.7673,23.9824,1.71674,24.2097,1.48705,13.8648
2308,35.2907,3.17503,2.4975,-169.663,35.4332,5.14094,37.9045,3.65177,2.65692,26.3125,1.53746,23.4683,1.32441,11,23.5056,3.23,-11.8224,-1.85062,11.9664,-171.103,50.474,4.16165,46.4468,5.60733,45.3467,0.549955,49.3939,14.3636,45.8348,-4.43045,41.0123,4.25493,39.0256,13.3207,36.7878,-4.78881,20.6834,26.367,20.5871,-19.0696,23.4683,1.32441,24.2097,1.48705,11.2088
2309,32.7707,2.77073,2.39908,-170.885,32.8876,4.83281,37.9045,3.65177,5.20885,24.1147,1.38199,22.6764,0.882441,11,22.6936,2.22851,-10.0943,-1.88829,10.2694,-169.404,50.3956,3.91668,46.062,5.48873,45.3873,0.393126,48.9084,14.2078,45.5561,-4.679,40.4743,4.18196,38.6016,13.2056,36.3877,-4.96012,20.2059,26.2996,20.1549,-19.434,22.6764,0.882441,24.2097,1.48705,8.65671
2310,30.4244,2.39427,2.23376,-170.885,30.5185,4.49966,37.9045,3.65177,7.58506,24.1968,1.39508,22.3171,0.683114,11,22.3276,1.75324,-8.1073,-1.71116,8.28591,-168.082,50.3398,3.69974,45.5016,5.38482,44.9786,0.232078,48.2754,14.0153,45.2501,-4.94426,39.8014,4.08288,38.008,13.0926,35.901,-5.11818,19.6147,26.2053,19.5319,-19.8386,22.3171,0.683114,24.2097,1.48705,6.28057
2311,28.165,2.05465,2.14769,-171.452,28.2398,4.17236,37.9045,3.65177,9.86958,24.0448,1.43532,22.7681,0.629233,11,22.7768,1.58306,-5.3969,-1.42542,5.58197,-165.205,50.2978,3.33355,44.8992,5.32306,44.3337,0.0684089,47.6091,13.8641,44.9618,-5.17527,39.1053,4.02019,37.3321,12.9889,35.3917,-5.26485,18.9131,26.1296,18.8624,-20.2822,22.7681,0.629233,24.2097,1.48705,3.99582
2312,26.1105,1.74452,1.95311,-171.416,26.1687,3.82242,37.9045,3.65177,11.9472,24.1793,1.45299,23.5041,0.56063,11,23.5108,1.36638,-2.6064,-1.18389,2.86268,-155.571,50.2383,2.92189,44.2409,5.21005,43.6123,-0.158572,46.9598,13.711,44.6421,-5.40269,38.3612,3.94827,36.6037,12.869,34.8137,-5.47891,18.179,26.0219,18.2169,-20.7525,23.5041,0.56063,24.2097,1.48705,1.91816
2313,24.2097,1.48705,0,0,24.2553,3.5149,37.9045,3.65177,13.8648,24.2097,1.48705,24.0846,0.655345,11,24.0935,1.55864,-0.1251,-0.831705,0.841061,-98.554,50.2171,2.75148,43.4976,5.09821,42.8626,-0.339067,46.3207,13.5528,44.3161,-5.61992,37.6137,3.89843,35.8802,12.7572,34.2274,-5.6921,17.3768,25.8754,17.9292,-20.9533,24.0846,0.655345,24.2097,1.48705,0
2315,22.6013,-1.979,2.84653,-113.468,22.6878,-5.00413,22.6013,-1.979,0,15.96,-17.2766,17.3434,-21.2849,10,27.4562,-50.8261,-5.2579,-19.3059,20.0091,-105.235,50.1817,2.42173,42.0948,4.94976,41.4995,-0.529071,45.4676,13.3574,43.6616,-6.1152,36.5393,3.80204,34.6511,12.5724,33.2415,-6.04065,15.765,25.6789,17.3434,-21.2849,24.4183,0.71688,14.7627,-20.7123,20.3071
2316,21.4681,-4.5911,2.67648,-113.453,21.9535,-12.0713,22.6013,-1.979,2.84732,15.9622,-17.2825,16.6265,-21.5549,10,27.2223,-52.355,-4.8416,-16.9638,17.6412,-105.929,50.1673,2.31277,41.7397,4.90689,41.1153,-0.556648,45.3978,13.3455,43.3342,-6.37666,36.3223,3.77648,33.9991,12.5123,32.6764,-6.25539,14.897,25.6145,16.6265,-21.5549,24.4612,0.72353,14.7627,-20.7123,17.4601
2317,20.4604,-7.03456,2.48451,-112.412,21.6359,-18.9737,22.6013,-1.979,5.49019,15.5642,-18.9066,15.8503,-21.8595,10,27.0013,-54.0542,-4.6101,-14.8249,15.5252,-107.274,50.1629,2.27002,41.2013,4.77387,40.6311,-0.76091,44.9291,13.2439,42.9879,-6.60654,35.943,3.48017,33.3447,12.4328,32.4828,-6.30834,14.0839,25.5769,15.8503,-21.8595,24.0751,0.544238,14.7627,-20.7123,14.817
2318,19.5163,-9.34937,2.34992,-112.187,21.6402,-25.597,22.6013,-1.979,7.98997,15.5807,-18.9994,15.0148,-22.1936,10,26.7955,-55.9202,-4.5015,-12.8442,13.6102,-109.314,50.1612,2.25292,40.6318,4.54616,40.0029,-1.10663,44.3285,13.0975,42.5473,-6.94041,35.4554,3.12424,33.0287,12.3945,32.0929,-6.55924,13.3591,25.5351,15.0148,-22.1936,23.509,0.268518,14.7627,-20.7123,12.3172
2319,18.6312,-11.549,2.22881,-111.92,21.9203,-31.7937,22.6013,-1.979,10.3608,14.9411,-20.719,14.6335,-22.3436,10,26.7091,-56.778,-3.9977,-10.7946,11.5111,-110.322,50.189,1.98812,40.0055,4.2807,39.3058,-1.46491,43.6922,12.8905,42.2211,-7.17262,34.9495,2.75292,32.5498,12.2351,31.6484,-6.89409,13.0232,25.4881,14.6335,-22.3436,22.852,-0.0292575,14.7627,-20.7123,9.94642
2320,17.7286,-13.6198,2.12341,-113.551,22.3563,-37.5329,22.6013,-1.979,12.6195,14.6282,-20.7328,14.4627,-22.4173,10,26.6778,-57.1716,-3.2659,-8.7975,9.38414,-110.366,50.2227,1.62743,39.3967,3.97578,38.6371,-1.91531,43.033,12.7142,41.9127,-7.3746,34.4837,2.35467,31.9781,12.0216,31.1305,-7.26651,12.5544,25.2499,14.4627,-22.4173,22.1433,-0.274431,14.7627,-20.7123,7.68766
2321,16.8449,-15.5645,2.0079,-114.438,22.9348,-42.7376,22.6013,-1.979,14.7547,14.4994,-20.7261,14.3848,-22.449,10,26.6623,-57.3492,-2.4601,-6.8845,7.31084,-109.664,50.2177,1.1868,38.7033,3.64236,37.965,-2.3591,42.3688,12.5955,41.4767,-7.68218,34.0155,1.9734,31.37,11.8017,30.6304,-7.62813,12.0312,24.967,14.3848,-22.449,21.437,-0.523482,14.7627,-20.7123,5.55296
2322,16.1044,-17.382,1.84475,-112.166,23.6957,-47.1849,22.6013,-1.979,16.7171,14.1392,-22.2059,14.3489,-22.4613,10,26.6533,-57.4284,-1.7555,-5.0793,5.37411,-109.066,50.1926,0.714773,37.9995,3.34317,37.2874,-2.8512,41.7693,12.4532,41.1604,-7.89539,33.4967,1.57606,30.7151,11.5887,30.1343,-8.00044,11.4672,24.6809,14.3489,-22.4613,20.7446,-0.847591,14.7627,-20.7123,3.59041
2323,15.4042,-19.1031,1.74661,-112.138,24.5401,-51.1183,22.6013,-1.979,18.5751,14.1273,-22.2417,14.2492,-22.1644,10,26.3496,-57.2636,-1.155,-3.0613,3.27194,-110.671,50.1843,0.251446,37.2946,3.04245,36.565,-3.33017,41.1349,12.2923,40.7064,-8.20116,32.9634,1.13494,30.0672,11.3463,29.6914,-8.35711,10.8333,24.3731,14.2492,-22.1644,19.9819,-1.18695,14.7627,-20.7123,1.73235
2324,14.7627,-20.7123,0,0,25.435,-54.5206,22.6013,-1.979,20.3071,14.7627,-20.7123,14.2062,-22.0297,10,26.213,-57.1834,-0.5565,-1.3174,1.43012,-112.9,50.1806,-0.225073,36.5792,2.70152,35.8626,-3.78109,40.4732,12.171,40.3743,-8.41148,32.4544,0.703759,29.4209,11.0877,29.2542,-8.70938,10.2138,23.9697,14.2062,-22.0297,19.2789,-1.57722,14.7627,-20.7123,0
2335,10.7624,-14.8853,1.73593,116.987,18.3685,-54.1322,10.7624,-14.8853,0,7.26886,-8.02486,11.4267,-5.20714,11,12.5572,-24.4987,0.6643,9.67816,9.70093,86.0734,50.2747,-1.9868,29.1096,-0.472226,28.4192,-8.62608,33.2912,10.6864,35.4887,-11.7776,27.1365,-4.04608,22.7128,8.3722,24.4924,-12.3803,5.63806,21.6813,11.9024,-17.0439,11.4267,-5.20714,7.41298,-8.04475,7.61654
2336,9.98188,-13.34,1.62733,116.798,16.6611,-53.1937,10.7624,-14.8853,1.73123,7.30094,-8.03208,10.5642,-5.64915,11,11.9798,-28.1354,0.58232,7.69085,7.71286,85.6701,50.2747,-1.98693,28.7735,-0.633863,28.0764,-8.82771,33.0764,10.6367,35.0131,-12.168,27.0425,-4.14388,22.3937,8.23789,24.3711,-12.478,5.61483,21.666,11.8535,-16.8807,10.5642,-5.64915,7.41298,-8.04475,5.88548
2337,9.31057,-11.893,1.49951,114.887,15.104,-51.944,10.7624,-14.8853,3.32591,7.52879,-8.05214,9.6477,-6.04728,11,11.3863,-32.0799,0.33713,5.84572,5.85543,86.6993,50.2747,-1.98698,28.2263,-0.666709,27.5173,-8.9265,32.5031,10.6641,34.4606,-12.5048,26.6516,-4.25699,21.8715,8.18547,23.9514,-12.5793,5.328,21.8794,11.8294,-16.8145,9.6477,-6.04728,7.41298,-8.04475,4.29067
2338,8.68333,-10.5425,1.39968,114.913,13.6581,-50.5234,10.7624,-14.8853,4.81482,7.5395,-8.07979,8.71058,-6.4621,11,10.8459,-36.5705,0.02725,4.0804,4.08049,89.6174,50.2747,-1.987,27.5903,-0.67094,26.8858,-8.999,31.8776,10.6688,33.9064,-12.8987,26.081,-4.34431,21.2397,8.22204,23.4482,-12.6728,4.93677,22.2513,11.476,-17.0787,8.71058,-6.4621,7.41298,-8.04475,2.80224
2339,8.02777,-9.25165,1.36089,116.924,12.249,-49.0514,10.7624,-14.8853,6.26229,7.41155,-8.03827,8.23631,-6.95694,11,10.7813,-40.1867,0.20854,2.29471,2.30417,84.8073,50.2747,-1.987,26.92,-0.675925,26.2209,-9.10199,31.2052,10.6702,33.3669,-13.2402,25.4666,-4.42956,20.6224,8.26293,22.8743,-12.8004,4.43795,22.6908,10.9931,-17.4718,8.23631,-6.95694,7.41298,-8.04475,1.35446
2340,7.41298,-8.04475,0,0,10.9394,-47.3404,10.7624,-14.8853,7.61654,7.41298,-8.04475,7.58624,-7.1537,11,10.4272,-43.3192,0.17326,0.89105,0.907738,78.9964,50.2747,-1.98701,26.2099,-0.663215,25.4445,-9.19002,30.5324,10.7676,32.8338,-13.6163,24.8268,-4.50172,19.9239,8.25763,22.2744,-12.9715,3.89275,23.1545,10.4146,-17.9587,7.58624,-7.1537,7.41298,-8.04475,0
2347,2.70822,-8.26459,0.723124,-134.132,8.69701,-71.8566,2.70822,-8.26459,0,1.28648,-9.73008,3.98473,-7.44331,11,8.4428,-61.8379,1.27651,0.82128,1.51789,32.7564,50.2747,-1.98701,21.3522,-0.204996,20.6498,-9.40123,25.8875,11.2798,29.4192,-15.1998,20.1727,-5.30616,15.38,8.48331,18.3583,-13.7989,0.242749,24.507,6.97727,-21.0107,3.98473,-7.44331,1.24199,-9.82292,2.13968
2348,2.19221,-8.81369,0.708294,-133.22,9.08223,-76.0324,2.70822,-8.26459,0.75351,1.25122,-9.81502,3.50799,-7.9045,11,8.64795,-66.0685,1.31578,0.90919,1.59934,34.6441,50.2747,-1.98701,20.5785,-0.146473,19.9772,-9.42665,25.2171,11.3445,28.8435,-15.4254,19.4975,-5.41443,14.7146,8.49273,17.8045,-13.9474,0.0683209,24.5211,6.40727,-21.4811,3.50799,-7.9045,1.24199,-9.82292,1.38617
2349,1.71444,-9.32227,0.655924,-133.211,9.47861,-79.5793,2.70822,-8.26459,1.4513,0.843188,-10.2497,2.93004,-8.49361,11,8.9848,-70.9671,1.2156,0.82866,1.47118,34.2818,50.2747,-1.98701,19.8104,-0.109498,19.6433,-9.43925,24.5715,11.4174,28.257,-15.6376,18.8504,-5.49062,14.0226,8.47148,17.2155,-14.0776,-0.392387,24.465,5.75561,-21.9967,2.93004,-8.49361,1.24199,-9.82292,0.688374
2350,1.24199,-9.82292,0,0,9.90113,-82.7939,2.70822,-8.26459,2.13968,1.24199,-9.82292,2.35639,-9.14238,11,9.44117,-75.5469,1.1144,0.68054,1.30576,31.4115,50.2747,-1.98701,19.0682,-0.0711137,19.0756,-9.56687,23.8963,11.494,27.6603,-15.8665,18.236,-5.60739,13.3285,8.47523,16.6196,-14.1921,-1.00116,24.3732,5.47392,-22.2233,2.35639,-9.14238,1.24199,-9.82292,0
2357,-2.09751,-13.463,0.683955,-153.1,13.6254,-98.8554,-2.09751,-13.463,0,-3.81977,-14.3367,-0.857107,-12.8367,11,12.8653,-93.82,1.2404,0.6263,1.38955,26.79,50.2747,-1.98701,14.4643,0.230064,14.802,-10.7477,19.2652,11.925,23.5202,-17.295,14.1522,-6.11629,9.08819,8.45522,12.8854,-14.9879,-3.8155,22.4199,1.01805,-24.4297,-0.857107,-12.8367,-3.28378,-14.0662,1.33082
2358,-2.70576,-13.7841,0.646505,-152.176,14.0472,-101.106,-2.09751,-13.463,0.687803,-3.81497,-14.3695,-1.44272,-13.1099,11,13.189,-96.28,1.26304,0.6742,1.43172,28.0929,50.2747,-1.98701,14.3001,0.222842,14.2722,-10.8839,18.5881,11.9899,22.9252,-17.4944,13.5501,-6.13523,8.49654,8.3531,12.3989,-15.0986,-4.51664,22.1787,0.32835,-24.7691,-1.44272,-13.1099,-3.28378,-14.0662,0.643185
2359,-3.28378,-14.0662,0,0,14.4444,-103.14,-2.09751,-13.463,1.33082,-3.28378,-14.0662,-2.29011,-13.4855,11,13.6786,-99.638,0.99367,0.5807,1.15091,30.302,50.2747,-1.98701,14.2209,0.218992,13.7315,-11.0345,17.8973,12.0312,22.3455,-17.7396,12.8808,-6.19752,7.89016,8.18425,11.817,-15.213,-5.2484,22.0008,-0.378501,-25.118,-2.29011,-13.4855,-3.28378,-14.0662,0
2393,-4.75415,-14.308,1.40107,-90.5003,15.0772,-108.38,-4.75415,-14.308,0,-4.76638,-15.709,-5.00696,-17.1591,8,17.8747,-106.267,-0.25281,-2.8511,2.86229,-95.0672,50.2747,-1.98701,7.85451,-2.89251,8.8209,-11.8775,7.02426,9.77904,7.36424,-22.6373,-4.34963,-12.7191,-5.06064,1.52911,-5.00696,-17.1591,-14.2701,17.2294,-15.3794,-28.6106,-14.6027,-9.73843,-4.75101,-15.6464,1.3384
2394,-4.75101,-15.6464,0,0,16.3518,-106.891,-4.75415,-14.308,1.3384,-4.75101,-15.6464,-5.00265,-16.9202,8,17.6443,-106.471,-0.25164,-1.2738,1.29842,-101.175,50.2747,-1.98701,7.85451,-2.89251,8.8209,-11.8775,7.02426,9.77904,7.36424,-22.6373,-4.34963,-12.7191,-5.06064,1.52911,-5.00265,-16.9202,-14.0624,17.2231,-15.3794,-28.6106,-14.6026,-9.73843,-4.75101,-15.6464,0
2402,-9.28839,-19.2406,2.21627,-121.704,21.3653,-115.769,-9.28839,-19.2406,0,-12.5771,-24.5646,-13.3526,-27.8501,10,30.8856,-115.615,-4.06421,-8.6095,9.52057,-115.27,50.2747,-1.98701,9.87775,-1.59267,9.93805,-12.5238,7.01152,10.8243,6.75427,-22.7838,-0.694207,-11.738,-8.2259,2.4364,-7.47057,-16.696,-13.8769,17.2279,-13.3526,-27.8501,-14.4642,-11.4018,-13.4219,-26.0628,7.97674
2403,-10.3906,-21.0974,2.02979,-120.694,23.5173,-116.221,-9.28839,-19.2406,2.1593,-13.3162,-26.0258,-13.2378,-27.6263,10,30.6342,-115.603,-2.8472,-6.5289,7.12272,-113.562,50.2747,-1.98701,9.90713,-1.59008,9.94077,-12.5254,6.98682,10.8576,6.5108,-23.083,-0.645513,-11.7206,-8.21133,2.42882,-7.47918,-16.6968,-13.8766,17.2279,-13.2378,-27.6263,-14.4201,-11.332,-13.4219,-26.0628,5.81756
2404,-11.5128,-22.8191,1.93182,-123.097,25.5589,-116.772,-9.28839,-19.2406,4.21351,-13.5593,-25.9588,-13.3917,-26.997,10,30.136,-116.383,-1.8789,-4.1779,4.58095,-114.215,50.2747,-1.98701,9.921,-1.58887,10.091,-12.8951,6.51445,10.8477,6.15882,-23.4641,-0.99621,-11.8295,-8.5486,2.2692,-7.30531,-17.0942,-13.8765,17.228,-13.3917,-26.997,-14.4012,-11.3019,-13.4219,-26.0628,3.76381
2405,-12.4969,-24.4914,1.8239,-120.474,27.4955,-117.033,-9.28839,-19.2406,6.15349,-13.4219,-26.0633,-13.459,-26.7203,10,29.9185,-116.734,-0.9621,-2.2289,2.42768,-113.347,50.2747,-1.98701,9.92834,-1.5886,10.3574,-13.45,5.9114,10.8109,5.75638,-23.8806,-1.50584,-11.9659,-9.03703,2.02576,-7.0846,-17.6082,-13.8764,17.228,-13.459,-26.7203,-14.5523,-11.7318,-13.4219,-26.0628,1.82344
2406,-13.4219,-26.0628,0,0,29.3158,-117.248,-9.28839,-19.2406,7.97674,-13.4219,-26.0628,-13.8857,-26.8189,10,30.2004,-117.373,-0.4638,-0.7561,0.887016,-121.525,50.2747,-1.98701,9.93173,-1.58864,10.6415,-14.0303,5.23856,10.7576,5.3943,-24.3471,-1.72632,-12.0307,-9.63366,1.74519,-6.81836,-18.1472,-13.8764,17.228,-13.8857,-26.8189,-14.7594,-12.3214,-13.4219,-26.0628,0
2411,-15.3514,-28.7285,0.547095,-118.417,32.5729,-118.118,-15.3514,-28.7285,0,-15.8565,-29.662,-14.4596,-27.3637,10,30.9492,-117.853,0.8918,1.3648,1.63033,56.8382,50.2747,-1.98701,9.93513,-1.58892,10.2137,-15.4243,3.57051,10.0164,5.19849,-24.6203,-3.15573,-12.8874,-12.6593,0.409906,-6.76587,-19.7435,-14.3813,16.9588,-14.4596,-27.3637,-15.7294,-14.0227,-15.6144,-29.1836,0.525628
2412,-15.6144,-29.1836,0,0,33.0982,-118.149,-15.3514,-28.7285,0.525628,-15.6144,-29.1836,-14.8615,-28.049,10,31.7429,-117.916,0.7529,1.1346,1.36168,56.4325,50.2747,-1.98701,9.93518,-1.58893,10.0146,-15.562,2.91951,9.9326,5.19741,-24.6214,-3.74325,-13.0672,-13.2888,0.085002,-6.96075,-20.2729,-14.4687,16.9136,-14.8615,-28.049,-15.7932,-14.2431,-15.6144,-29.1836,0
2415,-17.9183,-28.6263,1.79359,-163.5,33.7717,-122.044,-17.9183,-28.6263,0,-21.2546,-29.6145,-23.1261,-29.9688,10,37.8543,-127.656,-5.2078,-1.3425,5.37806,-165.545,50.2747,-1.98701,1.47624,-4.36647,3.2007,-16.9218,-1.47606,9.47809,-0.797351,-28.1811,-8.74848,-15.655,-14.5806,0.199914,-15.7028,-28.0322,-21.3724,18.7475,-23.1261,-29.9688,-23.107,-11.3706,-21.2767,-29.656,3.51271
2416,-19.6579,-29.1182,1.69936,-164.211,35.1326,-124.024,-17.9183,-28.6263,1.80781,-21.2931,-29.5806,-22.6479,-29.8025,10,37.4315,-127.232,-2.99,-0.6843,3.06731,-167.109,50.2747,-1.98701,1.47624,-4.36647,3.2007,-16.9218,-1.77123,9.35229,-0.797351,-28.1811,-8.74848,-15.655,-14.5811,0.200244,-15.7028,-28.0322,-21.3724,18.7475,-22.6479,-29.8025,-23.107,-11.3706,-21.2767,-29.656,1.7058
2417,-21.2767,-29.656,0,0,36.499,-125.658,-17.9183,-28.6263,3.51271,-21.2767,-29.656,-22.0828,-29.9344,10,37.1984,-126.416,-0.8061,-0.2784,0.852821,-160.947,50.2747,-1.98701,1.60022,-4.02065,3.58215,-17.0346,-1.86594,9.30254,-0.463037,-27.9644,-8.74848,-15.655,-14.9173,0.11438,-15.4176,-27.7161,-21.3724,18.7475,-22.0828,-29.9344,-23.3693,-11.7515,-21.2767,-29.656,0
2421,-23.2214,-28.5642,0.471794,150.59,36.8123,-129.11,-23.2214,-28.5642,0,-24.0187,-28.1147,-22.0703,-29.7477,10,37.0408,-126.572,1.1511,-1.1835,1.65097,-45.7951,50.2747,-1.98701,1.73318,-3.71547,4.70703,-17.3092,-2.34632,9.16484,-0.276496,-27.8348,-9.55955,-15.2285,-17.1603,-0.406779,-14.6101,-26.835,-21.3724,18.7475,-22.0703,-29.7477,-24.9431,-14.149,-23.6274,-28.3285,0.469458
2422,-23.6274,-28.3285,0,0,36.8885,-129.83,-23.2214,-28.5642,0.469458,-23.6274,-28.3285,-22.7358,-29.3038,10,37.0895,-127.807,0.8916,-0.9753,1.32142,-47.5671,50.2747,-1.98701,1.73883,-3.70519,4.74239,-17.3189,-2.48612,9.12838,-0.274357,-27.8332,-9.76998,-15.0853,-17.8792,-0.521418,-14.6054,-26.4214,-21.5707,18.5819,-22.7358,-29.3038,-25.4151,-14.8103,-23.6274,-28.3285,0
2689,40.6218,9.78059,1.88864,-176.489,41.7827,13.5375,40.6218,9.78059,0,32.2615,9.2677,30.3843,7.46102,2,31.2869,13.7963,-10.2375,-2.31957,10.497,-167.234,43,10,30.3843,7.46102,30.5556,-6.8972,29.8759,25.329,30.862,-24.6483,29.0764,-0.166331,16.6623,11.0533,16.469,-12.7273,15.6111,25.7911,16.2341,-25.5324,9.03898,-1.01551,32.1037,9.22956,8.5359
2690,38.6931,9.63916,1.81789,-175.806,39.8757,13.9887,40.6218,9.78059,1.93388,32.068,9.15334,30.895,7.54247,2,31.8024,13.7194,-7.7981,-2.09669,8.07505,-164.951,43,10,30.895,7.54247,30.5556,-6.8972,30.1804,25.0014,30.862,-24.6483,29.0764,-0.166331,16.8889,11.0197,16.745,-12.4469,15.6111,25.7911,16.5586,-25.1269,9.58406,-0.836628,32.1037,9.22956,6.60212
2691,36.8614,9.49939,1.72682,-175.637,38.0657,14.451,40.6218,9.78059,3.7709,31.9997,9.12843,31.17,7.57294,2,32.0768,13.6558,-5.6914,-1.92645,6.0086,-161.3,43.3739,9.56383,31.17,7.57294,30.9053,-6.73562,30.5319,24.5512,31.0614,-24.3197,29.4116,0.275954,17.0063,11.0105,17.1288,-12.1031,15.2103,25.8095,16.696,-24.9449,10.364,-0.598141,32.1037,9.22956,4.76535
